"show_id","viewer_rating","rating_count"
"s4331"," 5.0",5802
"s4332"," 3.8",26493
"s4333"," 4.4",1859
"s4334"," 4.2",1819
"s4335"," 5.0",1790
"s4336"," 3.0",6594
"s4337"," 3.1",2992
"s4339"," 4.3",3263
"s4340"," 4.5",1258
"s4341"," 4.2",3081
"s4342"," 3.0",2934
"s4343"," 2.6",5071
"s4344","  NA",1268
"s4345"," 3.4",7313
"s4346"," 3.8",11572
"s4347"," 3.8",2624
"s4348"," 2.7",1099
"s4349","3 stars",7311
"s4350"," 4.2",6265
"s4351"," 0.0",3176
"s4352"," 2.6",3344
"s4353"," 4.5",684
"s4354"," 2.6",3176
"s4355"," 4.4",7024
"s4356"," 4.6",3392
"s4357"," 1.7",1769
" s4358"," 3.0",3010
"s4359"," 2.1",7701
"s4360"," 3.2",785
"s4361"," 3.6",2650
"s4362"," 3.0",1826
"s4363"," 4.4",3692
"s4364"," 3.8",7143
"s4365","99.0",3704
"s4366"," 4.0",3453
"s4367"," 1.4",7396
"s4368"," 3.9",6751
"s4369"," 3.1",452
"s4370","  NA",7766
"s4371"," 3.3",5676
"s4372","3.7 stars",13448
"s4373"," 4.6",13030
"s4374"," 2.5",1798
"s4375"," 2.7",9270
"s4376"," 2.9",496
"s4377"," 4.2",1706
"s4378"," 3.2",5628
"s4379"," 4.7",7531
"s4380"," 4.2",11433
"s4381"," 3.3",3942
"s4382"," 3.8",1647
"s4383"," 2.5",1800
"s4384"," 3.8",3704
"s4385"," 3.4",1540
"s4386"," 3.0",2003
"s4387"," 3.2",2824
"s4388"," 3.1",522
"s4389"," 4.3",17168
"s4390"," 3.8",7418
"s4391"," 4.4",2054
"s4392"," 4.5",834
"s4393"," 1.9",2492
"s4394"," 4.9",7023
"s4395"," 2.3",1394
"s4396"," 2.1",1516
"s4397"," 3.2",3565
"s4398"," 3.7",1451
"s4400"," 3.7",7012
"s4401"," 2.9",870
" s4402"," 1.7",2156
"s4403"," 5.0",8544
"s4404"," 3.4",2826
"s4405"," 1.8",2635
"s4406","  NA",1088
"s4407"," 3.9",2472
"s4408","  NA",3451
"s4409"," 2.4",537
"s4410"," 4.5",2663
"s4411"," 2.5",639
" s4412"," 4.6",4982
"s4413"," 1.8",4659
"s4414"," 2.9",8455
"s4415","3.4 stars",2780
"s4416"," 2.7",3903
"s4417"," 5.0",359
"s4418"," 4.2",2107
"s4419","  NA",2476
"s4420"," 3.5",2800
"s4421","  NA",6479
"s4422"," 4.4",4522
"s4423"," 2.4",5546
"s4424"," 4.8",912
"s4425"," 4.2",6491
"s4426","  NA",14520
"s4427"," 3.0",881
"s4428"," 3.2",1739
"s4429"," 3.6",2241
"s4430"," 3.1",8305
"s4431"," 2.2",4716
"s4432"," 5.0",3577
"s4433"," 4.5",1963
"s4434"," 4.2",2549
"s4435","2.83699494348839 stars",10094
"s4436"," 3.9",1263
"s4437"," 1.7",1098
"s4438"," 4.1",912
"s4441"," 3.9",1854
"s4442"," 3.9",16704
"s4443"," 5.0",2421
"s4444"," 4.1",3013
"s4445"," 3.4",1966
"s4446","  NA",9769
"s4447"," 2.8",10708
"s4448","99.0",5609
"s4449"," 4.7",23136
"s4450"," 4.7",3995
"s4451"," 2.5",3289
"s4452"," 2.1",1794
"s4453"," 3.1",1492
"s4454"," 1.3",1494
"s4455"," 2.4",7920
"s4456"," 2.5",2464
"s4457"," 4.7",298
"s4458"," 4.6",1982
"s4459"," 3.8",1034
"s4460"," 3.2",4867
"s4461"," 2.7",10780
"s4462","  NA",4014
"s4463"," 3.0",2379
"s4464"," 4.0",1153
"s4465"," 2.7",10456
"s4466"," 4.9",1436
"s4467"," 3.6",5305
" s4468","  NA",10714
"s4469","  NA",7969
"s4470"," 2.3",14014
"s4471"," 4.3",779
"s4472"," 0.0",1113
"s4473"," 5.0",1988
"s4474"," 5.0",1142
"s4475"," 4.0",3073
"s4476"," 4.1",10371
"s4477"," 4.4",1642
"s4478"," 4.1",5891
"s4480"," 1.5",10709
"s4481"," 3.6",7252
"s4482","NA stars",4823
"s4483"," 3.5",4713
"s4484","  NA",218
"s4485"," 5.0",665
"s4486"," 5.0",14446
"s4487"," 5.0",833
"s4488"," 5.0",15805
"s4489"," 1.8",4306
"s4491"," 4.0",1388
"s4492"," 3.0",2853
"s4493"," 4.4",4051
"s4495"," 4.8",15657
"s4496"," 4.5",28336
"s4497"," 4.6",4392
"s4498"," 2.7",947
"s4499"," 6.0",287
"s4500"," 4.1",1492
"s4501"," 4.0",33999
" s4502"," 4.6",6422
"s4503"," 1.9",4785
"s4504"," 5.0",9632
"s4505"," 4.3",5191
"s4506"," 3.0",2524
"s4507"," 2.7",1636
"s4508"," 2.7",305
"s4509"," 2.9",2519
"s4510"," 2.2",345
"s4511"," 2.8",16142
"s4512"," 4.2",3200
"s4513"," 3.0",2547
"s4514"," 2.5",2146
"s4515","99.0",1878
"s4516","  NA",3265
"s4517"," 3.0",14590
"s4518"," 3.6",6884
"s4519"," 1.9",3894
"s4520","  NA",2453
"s4521","  NA",4309
"s4522","  NA",8227
"s4523"," 4.2",8192
"s4524"," 3.5",2398
" s4525"," 2.1",1853
"s4527"," 4.8",3335
"s4528"," 1.7",2128
"s4529"," 2.7",2224
"s4530"," 3.0",1780
"s4531"," 3.1",911
"s4532","4.6 stars",1619
"s4533"," 2.7",9252
"s4534"," 3.1",1922
"s4535"," 2.4",793
"s4536"," 4.2",932
"s4537"," 4.8",3583
"s4538"," 3.1",16352
"s4539"," 1.1",7936
"s4540","10.0",1864
"s4541"," 2.5",2685
"s4542"," 4.0",9441
"s4543"," 5.0",16590
" s4544","2.85763583995868 stars",3771
"s4545"," 3.5",3249
"s4546"," 4.1",400
"s4547"," 2.2",4567
"s4548"," 3.4",3265
"s4549"," 4.2",25506
"s4550","  NA",11931
"s4551"," 5.0",1759
"s4553"," 4.1",1695
"s4554"," 5.0",1359
"s4555"," 1.9",1119
"s4556"," 3.8",5512
"s4557"," 4.0",1982
"s4558"," 3.7",3435
"s4560"," 2.4",4818
"s4561"," 1.9",1798
"s4562"," 2.8",19589
"s4563"," 1.7",2315
"s4564"," 4.3",9004
"s4566"," 4.3",16208
"s4568"," 1.9",1634
"s4569"," 3.8",3653
"s4570"," 3.7",6977
"s4571"," 1.9",1231
"s4572"," 4.1",13993
"s4573"," 3.8",10618
" s4574"," 4.1",296
"s4575"," 3.4",1124
"s4576"," 3.9",1008
"s4577"," 2.6",16135
"s4579"," 3.0",1981
"s4580","5 stars",585
"s4581"," 4.4",491
"s4582"," 4.1",41303
"s4583"," 5.0",5312
"s4584"," 3.9",2310
"s4585"," 3.5",3975
"s4586"," 2.2",7345
"s4587","4.41975337611511 stars",2139
"s4588"," 3.6",6915
"s4589"," 4.3",783
"s4590"," 1.0",5625
"s4591","2.93402159716934 stars",7455
"s4592"," 3.1",471
"s4593"," 3.9",249
"s4594"," 1.1",2592
"s4595","10.0",9882
"s4596"," 2.4",8808
"s4597"," 2.1",13544
"s4598"," 4.3",4488
"s4599"," 3.3",1462
"s4600"," 3.4",1222
"s4601","  NA",372
"s4602"," 3.5",1707
"s4603"," 3.3",5772
"s4604"," 3.7",19130
"s4605"," 4.1",957
"s4606"," 3.6",6230
"s4607"," 4.1",988
"s4608"," 3.6",3647
"s4609"," 3.8",7988
"s4610"," 2.9",5846
"s4612"," 3.6",7011
"s4613"," 5.0",12140
"s4614"," 2.7",1802
"s4615"," 3.3",986
"s4616"," 2.1",12258
"s4617"," 3.3",1909
"s4618"," 4.2",1122
"s4620"," 4.6",4724
"s4621"," 4.9",4791
" s4622"," 1.8",3628
"s4623"," 4.4",1315
"s4624"," 8.0",6413
"s4625"," 1.0",2339
"s4627"," 4.4",3375
"s4628"," 3.2",1723
"s4629"," 1.5",10159
" s4630"," 4.8",7107
"s4631"," 2.7",3186
"s4632"," 3.1",333
"s4633"," 2.7",3248
"s4634"," 5.0",4693
" s4636"," 3.7",17783
"s4637"," 3.5",12550
"s4638"," 2.5",2862
"s4639"," 3.4",2730
"s4640"," 3.7",1128
"s4641"," 4.0",16580
"s4642"," 3.8",5316
"s4643","4.22407292537391 stars",5072
"s4644"," 3.6",920
"s4645"," 2.7",1311
"s4646"," 2.6",807
"s4647"," 4.1",1260
"s4648"," 3.0",6603
"s4649"," 3.8",8322
"s4650","  NA",1723
"s4651"," 3.6",2399
"s4652","  NA",2425
"s4653"," 4.4",551
"s4654"," 4.0",1451
"s4655"," 4.1",2631
"s4656","  NA",9245
"s4657"," 2.2",1699
"s4658","3.29084115573205 stars",1864
"s4659"," 3.8",1818
"s4660"," 4.2",1971
"s4661"," 3.3",1905
"s4662"," 5.0",17655
"s4663"," 4.0",974
"s4664"," 3.2",8676
"s4665","  NA",2273
"s4666","  NA",2388
"s4667"," 3.2",9929
"s4668"," 4.1",23266
"s4669"," 4.2",2172
"s4670"," 4.3",11951
"s4671"," 3.1",1702
"s4672"," 2.8",7103
"s4673"," 5.0",13051
"s4674","  NA",2630
"s4675"," 4.1",7699
"s4676"," 3.4",2494
"s4677"," 3.8",3542
"s4678"," 2.9",1287
"s4679"," 3.3",2239
"s4680","  NA",5075
"s4681"," 4.0",3950
"s4683"," 4.9",14659
"s4684"," 2.6",8331
"s4685"," 4.0",3194
"s4686"," 2.2",12304
"s4687"," 3.6",2572
"s4688"," 2.7",3102
"s4689"," 3.4",4103
"s4690"," 3.8",597
"s4691"," 3.8",6508
"s4692"," 4.7",351
"s4693"," 3.4",3974
"s4694"," 1.9",575
"s4695"," 3.1",3344
"s4696","  NA",1728
"s4697"," 3.4",12539
"s4698"," 4.1",3278
"s4699"," 2.9",458
"s4700"," 3.3",2768
"s4701"," 4.9",3925
"s4703"," 3.4",4730
"s4704"," 3.5",3098
"s4705"," 3.7",1086
"s4706"," 5.0",874
"s4707"," 2.3",527
"s4708"," 4.7",5536
"s4709"," 3.7",3933
"s4710","  NA",2333
"s4711"," 3.8",1619
"s4712"," 3.8",2569
"s4713"," 3.5",7734
"s4714"," 5.0",1907
"s4715"," 3.8",6491
"s4716"," 4.0",3628
"s4717"," 3.2",923
"s4718"," 5.0",17560
"s4719"," 3.4",6533
"s4720"," 2.9",1948
"s4721"," 1.7",6366
"s4722"," 2.5",3478
"s4723"," 3.4",3257
"s4724"," 2.6",594
"s4725"," 4.7",4758
"s4726","4.05201501483098 stars",602
"s4727"," 4.0",4690
"s4728"," 5.0",1153
"s4730"," 3.1",2052
"s4731"," 3.3",7679
"s4732"," 2.7",490
"s4733","-2.0",3773
"s4734"," 3.1",908
"s4735"," 3.3",4037
"s4736"," 2.8",1904
"s4737"," 3.9",4397
"s4739"," 4.1",10750
"s4740"," 3.1",352
"s4741"," 2.8",2412
"s4742"," 3.3",9475
"s4743"," 2.9",2729
"s4744"," 4.3",4330
"s4745"," 4.5",10551
"s4746"," 2.9",26218
"s4747"," 4.3",7205
"s4748"," 2.7",661
" s4749"," 3.4",4361
"s4751","  NA",2701
"s4752"," 3.8",1446
"s4753"," 3.0",1739
"s4754"," 2.8",10773
"s4755"," 4.2",17548
"s4756"," 4.6",3436
"s4757"," 4.2",386
"s4758"," 3.9",5728
"s4759"," 1.6",7750
"s4760"," 1.9",3626
"s4762"," 2.3",4102
" s4763"," 3.6",4112
"s4764"," 2.9",2420
"s4765"," 3.8",1763
"s4766"," 5.0",4561
"s4767"," 3.2",5820
"s4768"," 4.4",2814
"s4769"," 5.0",492
"s4770"," 4.1",2528
"s4771","  NA",3001
"s4772"," 4.6",4517
"s4773"," 5.0",2472
"s4774"," 3.3",15587
"s4775"," 2.3",20050
"s4776"," 2.9",5761
"s4777"," 5.0",9004
"s4778"," 3.9",1399
"s4779"," 3.2",521
"s4780"," 4.5",2792
"s4781"," 4.8",1716
"s4782"," 2.5",18015
"s4783"," 3.5",1152
"s4784"," 3.9",9246
"s4785"," 3.1",4032
"s4786"," 5.0",425
"s4787","  NA",785
"s4788"," 2.7",2538
"s4789"," 3.4",14260
"s4790"," 2.7",1142
"s4791"," 3.6",4247
"s4792"," 2.6",1092
"s4793"," 3.7",19922
"s4794"," 2.2",539
"s4795"," 3.2",4198
"s4796"," 3.6",369
"s4797"," 3.3",3499
"s4798"," 2.5",1824
"s4799"," 2.9",2657
"s4800"," 3.2",28184
"s4801"," 3.0",2616
"s4802"," 3.0",8078
"s4803"," 3.1",1124
"s4804"," 4.2",1189
"s4805"," 2.0",5529
"s4806"," 3.5",727
"s4807"," 1.7",4443
"s4808"," 4.4",2586
"s4809"," 3.5",4774
"s4810"," 5.0",3956
"s4811"," 2.8",1346
"s4813"," 3.8",1838
"s4814"," 3.6",2616
"s4815"," 5.0",1686
"s4816"," 4.1",3641
"s4817"," 4.3",546
"s4818"," 5.0",2474
"s4820"," 1.4",8133
"s4821"," 5.0",5796
"s4822"," 3.1",1561
"s4823"," 2.2",9218
"s4824","  NA",2600
"s4825"," 3.9",4107
"s4826"," 4.8",1879
"s4827"," 3.1",2070
"s4828"," 5.0",6793
"s4829"," 1.7",21174
"s4830"," 5.0",5698
"s4831"," 2.0",7307
"s4832","  NA",848
"s4833","-2.0",1399
"s4834"," 3.2",1424
"s4835"," 3.4",2464
"s4836"," 8.0",8262
" s4837"," 4.0",5346
"s4838"," 2.6",15682
"s4839"," 2.8",965
"s4840"," 3.7",8138
"s4841"," 4.2",1999
"s4842"," 4.2",969
"s4843"," 3.7",10738
"s4844","3.53684305574279 stars",2777
"s4845"," 4.8",2116
"s4846"," 3.8",8778
"s4847"," 2.7",1640
"s4848"," 5.0",1771
"s4849"," 5.0",4156
"s4850"," 4.4",1425
"s4851"," 1.4",1692
"s4852","  NA",2801
"s4853"," 2.3",3828
"s4854"," 4.8",5237
"s4855"," 2.8",19377
"s4856","  NA",256
"s4857"," 3.3",15117
"s4858"," 2.9",3165
"s4859"," 3.3",5806
"s4860"," 5.0",2720
"s4861"," 3.0",1005
"s4862","3.94145913659595 stars",1108
"s4863"," 2.1",9941
"s4864"," 2.7",48355
"s4865"," 1.5",3635
"s4866"," 4.4",897
"s4867"," 4.0",2763
"s4868"," 3.1",14894
"s4869"," 3.7",1765
"s4870"," 4.1",911
"s4871","3.5694663207978 stars",2262
"s4872"," 3.4",791
"s4873"," 1.3",5805
"s4874"," 4.2",6176
"s4875"," 4.2",2651
"s4876"," 4.4",8448
"s4877"," 4.5",1765
"s4878"," 4.8",110
"s4879"," 5.0",12919
"s4880"," 3.4",3545
"s4881"," 4.7",2146
"s4882","  NA",2154
"s4883"," 5.0",4843
"s4884","  NA",2987
"s4885"," 1.7",246
"s4886"," 3.3",2145
"s4887"," 5.0",7310
"s4888","4.72966140992939 stars",1412
"s4889"," 3.8",3665
"s4890"," 1.7",4734
"s4891"," 2.3",1228
"s4892"," 4.5",340
"s4894"," 5.0",2063
"s4895"," 3.5",1436
"s4896"," 4.7",1504
"s4897"," 2.9",2821
"s4898"," 3.1",2902
"s4899"," 4.7",4041
"s4900"," 5.0",1700
"s4901"," 5.0",2493
"s4902"," 4.6",3012
"s4903"," 2.2",2563
"s4904"," 4.9",3962
"s4905"," 2.9",341
"s4906"," 3.8",8408
"s4907"," 3.5",2193
"s4908"," 3.2",1387
"s4909"," 2.6",2202
"s4910"," 4.3",3187
"s4911","  NA",8790
"s4912"," 3.2",2168
"s4913"," 3.5",2931
"s4914"," 4.1",513
"s4915"," 2.8",2197
"s4916"," 5.0",12097
"s4917"," 4.5",6053
"s4918","  NA",1139
"s4919"," 4.3",4279
"s4920"," 3.9",4278
"s4921"," 2.9",1678
"s4922"," 3.9",4506
"s4923"," 1.9",2100
"s4926"," 3.4",5102
"s4927"," 3.9",2370
" s4928"," 3.3",8093
"s4930"," 3.4",2750
"s4931"," 3.6",8579
"s4932"," 3.7",6828
"s4933"," 3.8",3955
"s4934"," 3.6",970
"s4935"," 2.7",879
"s4936"," 1.4",1436
"s4937"," 4.0",5411
"s4938"," 4.1",5873
"s4939"," 2.4",5684
"s4940"," 2.9",22982
"s4941"," 5.0",1228
"s4942","  NA",120
"s4943"," 4.5",3950
"s4944"," 3.1",1504
"s4945"," 5.0",803
"s4946"," 1.9",4767
"s4947"," 2.9",2825
" s4948"," 5.0",4368
"s4949"," 2.4",4209
"s4950"," 3.2",1846
"s4951"," 4.3",5715
"s4952"," 4.0",5894
"s4953"," 4.9",5664
" s4954"," 2.8",1515
"s4955"," 3.9",1457
"s4956"," 5.0",2493
"s4957"," 2.6",11502
"s4958"," 3.9",1846
"s4959"," 5.0",2534
"s4960"," 2.8",1454
"s4962"," 3.2",6386
"s4963"," 4.8",2343
"s4964"," 4.1",1833
"s4965"," 3.9",774
"s4966"," 4.5",859
"s4967"," 4.7",738
"s4969"," 3.3",1791
"s4970"," 3.4",15654
"s4971"," 5.0",4196
"s4973","1.31758594475687 stars",4602
"s4974"," 4.8",4885
"s4975"," 3.1",3569
"s4976"," 4.2",7257
"s4977"," 5.0",3208
"s4978"," 1.8",545
"s4979"," 4.8",1635
"s4980"," 3.9",2747
"s4981"," 3.3",3414
"s4982"," 2.8",5534
"s4983"," 3.8",964
"s4984"," 5.0",876
"s4985"," 3.1",525
"s4986"," 4.2",1953
"s4987"," 5.0",23944
"s4988"," 3.5",1861
"s4989"," 3.6",2574
"s4990"," 5.0",1228
"s4991"," 4.9",501
"s4992"," 4.8",12729
"s4993"," 4.0",4086
"s4994"," 1.0",763
" s4995","  NA",3392
"s4996"," 4.9",10208
"s4998"," 3.2",3887
"s4999"," 4.1",4496
"s5000"," 4.2",6998
"s5001"," 2.7",1545
"s5002"," 4.3",10687
"s5004"," 3.6",431
" s5005"," 5.0",1122
"s5006"," 4.9",2654
"s5007"," 4.5",2192
"s5008","4.02494766877498 stars",4066
"s5009"," 3.5",1575
"s5010"," 2.0",8273
"s5011"," 5.0",6668
"s5012"," 4.0",11422
"s5013"," 3.6",3847
"s5014"," 4.5",281
"s5015"," 5.0",13579
"s5016"," 1.5",1020
"s5017","4.1 stars",4288
"s5018"," 4.0",1334
"s5019"," 3.3",2565
"s5020"," 4.5",599
"s5021"," 4.5",6698
"s5022"," 3.6",10449
"s5023"," 3.4",9244
"s5024"," 4.5",7745
"s5025"," 3.1",8289
"s5027","10.0",1191
"s5029"," 3.2",6364
"s5030"," 3.7",4045
"s5031"," 4.8",1199
"s5032","5 stars",10063
"s5033"," 6.0",3017
"s5034"," 4.0",2770
"s5035"," 3.9",3485
"s5036"," 5.0",1094
"s5037"," 1.8",332
"s5038"," 3.4",13386
"s5039"," 4.0",4125
"s5040"," 4.3",7393
"s5041"," 6.0",930
"s5042"," 5.0",13286
"s5043"," 3.5",4573
"s5044","3.72029025836382 stars",2940
"s5045"," 2.8",2239
"s5046"," 3.6",5864
"s5047"," 3.1",4729
"s5048"," 2.8",4287
"s5049","  NA",1152
"s5050"," 3.2",1874
"s5051"," 4.3",1791
"s5052"," 3.6",4477
"s5053","3.27031183284707 stars",1463
"s5054"," 4.2",6216
"s5055"," 3.9",17661
"s5056"," 5.0",18497
"s5057"," 3.5",1189
"s5058"," 3.7",3165
"s5059"," 4.1",3832
"s5060","  NA",1230
"s5061"," 2.6",3664
"s5062"," 3.6",10622
"s5063"," 4.7",2340
"s5064"," 3.1",18914
"s5065"," 8.0",1678
"s5066"," 4.0",2205
" s5067"," 4.9",6734
"s5068","  NA",9733
"s5069"," 4.1",752
"s5070"," 4.6",4974
"s5071"," 4.1",866
"s5072"," 3.6",579
"s5073"," 3.3",4300
"s5074"," 4.0",5388
" s5075"," 5.0",8764
"s5076"," 3.7",5509
"s5077"," 2.6",5628
"s5078"," 3.9",3250
"s5079"," 2.2",12246
"s5080"," 4.2",3366
" s5081"," 3.6",7377
"s5082"," 3.5",710
"s5083"," 2.7",900
"s5084"," 3.7",7983
"s5086"," 2.9",5595
"s5087"," 2.9",11005
"s5088"," 4.2",13091
"s5089","1.71635102918372 stars",12074
"s5090"," 2.4",4579
"s5091"," 5.0",2112
"s5092"," 3.4",22601
"s5093"," 4.6",6235
" s5095"," 5.0",7349
"s5096"," 3.9",295
"s5097","1.9 stars",4309
"s5098"," 4.5",7687
"s5099"," 3.3",16094
"s5100"," 4.1",708
"s5102"," 3.3",464
"s5103"," 2.9",2356
"s5104"," 4.0",2516
"s5105"," 4.8",786
"s5106"," 2.5",9747
"s5107"," 3.2",2059
"s5108"," 1.0",1517
"s5109"," 3.5",4741
"s5110"," 2.9",2336
"s5111"," 2.4",4484
"s5112"," 3.0",2868
"s5113"," 3.6",5622
"s5114"," 2.5",3077
"s5115"," 2.6",7582
"s5116"," 5.0",1179
"s5117"," 2.1",1420
"s5118"," 4.1",5680
"s5119"," 5.0",6979
"s5120"," 4.5",1612
"s5121"," 3.8",2816
"s5122"," 5.0",2037
"s5123"," 3.7",3414
"s5124"," 1.6",10907
"s5125","  NA",1921
" s5127","  NA",9236
"s5129"," 4.5",1992
"s5130"," 4.3",1281
"s5131"," 2.5",2949
"s5132"," 3.6",4290
"s5133"," 8.0",6514
" s5134"," 4.0",1041
"s5135"," 2.8",3406
"s5136"," 2.7",781
"s5137"," 1.0",7976
"s5138"," 3.3",758
"s5139"," 3.8",10805
"s5140","-2.0",9027
"s5141"," 2.7",3095
"s5142"," 3.1",3259
"s5143"," 4.3",5137
"s5144"," 4.0",6509
"s5146"," 2.9",789
"s5147"," 4.7",1284
"s5148","3.25319974720478 stars",1023
"s5149"," 5.0",4824
"s5150"," 3.1",1815
"s5151"," 5.0",3317
"s5152"," 3.4",2644
"s5153"," 3.4",2170
"s5154"," 5.0",7506
"s5155"," 3.6",3018
"s5156"," 1.8",3499
"s5157","  NA",757
"s5158"," 5.0",1458
"s5159"," 2.5",2584
"s5160"," 4.5",5543
" s5161"," 2.8",6705
"s5162"," 4.9",1366
"s5163"," 4.5",3573
"s5164"," 2.3",9228
"s5165"," 1.9",3906
" s5166"," 1.2",1529
"s5167"," 2.6",3983
"s5168"," 2.8",7643
"s5169"," 2.2",2222
"s5170"," 4.8",570
"s5171"," 3.7",491
" s5172"," 4.9",3646
"s5173"," 4.4",1124
"s5174"," 4.1",1779
"s5175"," 3.2",1404
"s5177"," 3.9",2625
"s5179"," 5.0",10337
"s5180"," 3.9",925
"s5181"," 2.3",4523
"s5182"," 3.3",6266
"s5184"," 3.7",2347
"s5185"," 1.0",1082
"s5186"," 5.0",3666
"s5187"," 5.0",8464
"s5188"," 4.3",5955
"s5189"," 2.6",10901
"s5190"," 4.1",1069
"s5191"," 3.9",32970
"s5192"," 4.5",9313
"s5193","  NA",5567
"s5194","3.8 stars",1755
"s5195"," 2.7",2820
"s5196","  NA",449
"s5197"," 1.8",568
"s5198"," 3.3",544
"s5199"," 3.4",11253
"s5200"," 3.3",3164
"s5201"," 3.9",1547
" s5202"," 1.8",1491
"s5203"," 3.2",1650
"s5204"," 4.3",2511
"s5205"," 5.0",6684
"s5206"," 1.6",6414
"s5207"," 5.0",1948
"s5208","-2.0",8963
"s5209","  NA",9187
"s5210"," 2.1",5315
"s5211"," 2.3",972
"s5212"," 4.4",1441
"s5213"," 4.1",2707
"s5214"," 2.4",1228
"s5215"," 4.8",3866
"s5216"," 1.5",1000
"s5217"," 3.5",10812
"s5218"," 4.2",5005
"s5220"," 1.7",1582
"s5221"," 2.1",904
"s5222"," 3.8",7542
"s5223"," 4.8",3976
"s5224"," 4.3",2858
"s5225"," 5.0",38256
"s5226"," 4.7",1230
"s5227"," 2.4",5070
"s5228"," 3.0",6413
"s5229"," 4.1",3440
"s5230"," 4.6",1569
"s5231"," 2.6",2211
"s5232"," 2.5",597
"s5233"," 4.2",27892
"s5234"," 2.7",3279
"s5235"," 3.5",3471
"s5236"," 3.3",400
"s5237"," 4.4",1285
"s5238"," 3.8",9583
"s5239"," 4.8",5535
"s5240"," 3.5",18194
"s5241","  NA",4331
"s5242"," 1.5",10461
"s5243"," 3.0",9250
" s5244"," 4.5",1267
"s5245","4.92727994066663 stars",3998
"s5246"," 6.0",1125
"s5247"," 1.7",16060
"s5248"," 5.0",5613
"s5249"," 5.0",2858
"s5250"," 2.8",1495
"s5251"," 4.3",1632
"s5252"," 3.4",2267
"s5253"," 3.9",17930
"s5254"," 3.9",1252
"s5255"," 8.0",6612
"s5256"," 2.7",1458
"s5257"," 4.5",6035
"s5258"," 2.9",3288
"s5259"," 4.4",5848
"s5260"," 3.4",456
"s5261"," 3.9",1939
"s5262"," 3.4",3270
"s5263"," 1.6",1864
"s5264"," 2.7",228
" s5265"," 2.6",4290
"s5266"," 3.3",2365
"s5267"," 4.4",1764
"s5268"," 4.2",7032
"s5269"," 4.3",1151
"s5270"," 3.2",18607
"s5271"," 4.5",9723
"s5272"," 2.9",493
"s5273"," 2.4",6439
"s5274","5 stars",8660
"s5275"," 5.0",2437
"s5276"," 2.4",627
"s5277"," 4.3",15515
"s5279"," 2.6",1809
"s5280"," 3.7",11479
"s5281"," 3.0",12986
"s5282"," 2.5",4328
"s5283"," 4.6",3398
"s5284"," 3.2",2977
"s5285"," 2.5",15777
"s5286"," 3.5",7309
"s5287"," 1.6",4724
"s5288"," 2.8",4228
"s5289"," 2.5",2507
"s5290"," 2.3",16579
"s5292"," 2.1",2735
"s5293"," 4.6",959
"s5294"," 2.3",226
"s5295"," 1.8",769
"s5296"," 5.0",1181
"s5297"," 3.1",1345
"s5298"," 2.6",29664
"s5299"," 4.2",3268
"s5300"," 2.0",3212
"s5301"," 3.7",2376
"s5302"," 2.0",8985
"s5303"," 4.5",3325
"s5304"," 2.6",23483
"s5305"," 3.7",4503
"s5306"," 3.1",2469
"s5307"," 5.0",2566
"s5308"," 3.7",25625
"s5309"," 3.9",5808
"s5310"," 4.0",806
"s5311"," 3.1",8821
"s5312","  NA",1557
"s5313","  NA",8161
"s5314"," 2.2",6004
"s5315"," 1.9",1868
"s5316"," 3.8",3169
"s5318"," 2.4",6816
"s5319","  NA",6445
"s5320"," 1.1",852
"s5321"," 4.4",3258
"s5322"," 1.8",4733
"s5323"," 4.1",3597
"s5324"," 3.5",5571
"s5325"," 3.1",5154
"s5326"," 5.0",1399
"s5327"," 0.0",6697
"s5328"," 2.3",6748
"s5329","3.15532608982176 stars",3248
"s5330"," 3.0",16262
"s5331"," 3.1",4385
"s5332"," 5.0",1320
"s5333","  NA",5166
"s5334"," 3.3",4680
"s5335"," 3.1",6700
" s5336"," 3.7",14066
"s5339"," 3.8",2947
"s5340"," 5.0",1850
"s5341"," 2.3",2153
"s5342"," 5.0",6588
"s5343"," 3.1",1154
"s5344"," 2.7",4306
"s5345"," 3.8",6317
"s5346"," 2.3",5777
"s5347"," 4.9",5153
"s5348"," 4.4",5664
"s5349"," 2.9",1219
"s5350"," 3.4",3904
" s5351"," 3.1",853
"s5352"," 3.6",2075
"s5353","  NA",5431
"s5354"," 2.8",247
"s5355"," 3.4",11741
"s5357"," 2.3",2424
"s5358"," 2.6",9520
"s5359"," 4.1",1647
"s5360"," 3.5",22060
"s5362"," 4.0",1782
"s5363"," 2.8",4386
"s5364"," 3.2",9162
" s5365"," 5.0",1553
" s5366"," 4.3",11766
"s5367"," 3.4",3040
"s5368"," 3.7",1237
"s5369","  NA",906
"s5370"," 2.9",17958
"s5371"," 5.0",619
"s5372"," 2.9",5831
"s5373"," 4.6",3011
"s5374"," 5.0",5696
"s5375"," 5.0",11964
" s5376"," 4.2",2606
"s5377"," 2.7",13778
"s5378"," 4.6",2411
"s5379"," 3.4",7596
"s5380"," 3.5",32710
"s5381"," 3.0",2782
"s5382"," 2.6",1185
"s5383"," 4.2",6136
"s5385"," 3.8",479
"s5386"," 2.2",16640
"s5387"," 3.1",22252
"s5388"," 5.0",2603
"s5389"," 2.9",4595
"s5390"," 3.1",15530
"s5391"," 4.9",7103
"s5392"," 2.2",6783
"s5393"," 3.2",1281
"s5394"," 3.9",8055
